CustomerID,Age,Gender,AnnualIncome,SpendingScore,Region,PreferredChannel,TenureYears,WebsiteVisits,PurchasesLastYear
CUST08215,37,Male,46293,92,West,Email,9,8,6
CUST08216,49,Female,34947,27,North,Phone Call,8,10,5
CUST08217,14,Male,64833,100,South,Email,2,6,3
CUST08218,32,Female,29524,1,East,Email,12,11,5
CUST08219,21,Female,79208,41,West,SMS,10,16,4
CUST08220,18,Female,50419,14,West,Social Media,8,17,2
CUST08221,44,Female,34086,74,East,Email,11,14,2
CUST08222,40,Female,31521,50,South,Phone Call,9,15,5
CUST08223,39,Male,30835,42,North,Email,14,10,6
CUST08224,44,Male,52105,71,East,SMS,2,13,1
CUST08225,30,Male,49904,40,South,Email,7,10,2
CUST08226,30,Male,31461,14,South,Social Media,9,8,4
CUST08227,56,Male,44653,100,South,Social Media,11,13,8
CUST08228,32,Male,29480,91,East,Phone Call,13,10,7
CUST08229,42,Female,58839,11,South,Email,8,11,8
CUST08230,35,Male,49181,63,West,Social Media,2,6,3
CUST08231,16,Female,44323,49,West,Email,0,8,8
CUST08232,14,Female,30678,37,North,Email,12,16,4
CUST08233,29,Female,45497,10,North,Social Media,8,8,6
CUST08234,45,Female,43779,54,South,Social Media,6,12,4
CUST08235,42,Female,54765,7,South,SMS,5,7,6
CUST08236,44,Male,52505,81,South,SMS,11,7,6
CUST08237,25,Male,61880,12,North,Phone Call,3,10,2
CUST08238,51,Male,42731,55,West,Phone Call,4,13,4
CUST08239,25,Female,22093,36,West,Phone Call,6,9,6
CUST08240,37,Male,64866,7,East,Email,8,13,10
CUST08241,34,Male,35959,24,North,Phone Call,5,8,7
CUST08242,33,Female,33396,34,South,Social Media,11,6,3
CUST08243,48,Female,49353,65,West,Phone Call,3,13,5
CUST08244,27,Male,54534,29,East,Email,11,12,5
CUST08245,21,Female,42037,26,West,SMS,3,8,4
CUST08246,35,Female,41919,74,East,Email,9,11,5
CUST08247,31,Female,44134,65,South,Social Media,14,6,9
CUST08248,68,Male,71248,45,South,Phone Call,2,13,3
CUST08249,41,Female,49959,17,West,Phone Call,1,9,3
CUST08250,30,Female,35480,36,North,Social Media,3,6,6
CUST08251,24,Female,35633,73,West,Phone Call,14,7,6
CUST08252,16,Female,46236,63,North,SMS,5,10,8
CUST08253,24,Female,53567,23,West,Email,0,12,10
CUST08254,36,Male,57259,93,North,Email,1,15,6
CUST08255,49,Male,51862,66,South,Social Media,7,10,3
CUST08256,46,Female,37371,82,East,SMS,12,8,4
CUST08257,37,Female,43640,92,North,Social Media,2,11,7
CUST08258,31,Male,61008,42,South,Social Media,0,14,1
CUST08259,37,Male,32808,71,East,SMS,1,5,8
CUST08260,29,Female,43013,75,South,Social Media,2,9,0
CUST08261,52,Female,58961,71,South,Email,14,12,6
CUST08262,33,Male,63129,43,South,Phone Call,13,13,1
CUST08263,34,Female,47106,88,North,Email,14,11,6
CUST08264,12,Female,43831,55,South,Phone Call,1,12,5
CUST08265,33,Male,30168,56,South,Phone Call,12,8,6
CUST08266,43,Male,57884,79,South,Email,3,8,9
CUST08267,24,Male,69781,31,North,Social Media,12,9,4
CUST08268,27,Male,88477,83,West,SMS,3,12,6
CUST08269,42,Female,55796,56,South,Phone Call,10,8,7
CUST08270,20,Female,49236,74,West,SMS,9,5,3
CUST08271,45,Female,36202,48,South,SMS,1,11,4
CUST08272,29,Female,21817,52,North,Phone Call,12,16,3
CUST08273,31,Male,52654,72,West,SMS,0,9,5
CUST08274,23,Male,85255,1,South,SMS,2,3,1
CUST08275,38,Female,69062,2,West,Social Media,13,13,2
CUST08276,59,Female,66748,93,East,SMS,3,6,2
CUST08277,42,Female,53684,42,West,Email,14,9,3
CUST08278,26,Male,55392,74,South,Phone Call,10,15,3
CUST08279,46,Male,13643,9,West,Social Media,14,13,4
CUST08280,31,Male,61437,31,South,Email,5,7,7
CUST08281,48,Female,41309,96,West,SMS,4,10,8
CUST08282,43,Female,39474,2,West,SMS,13,4,7
CUST08283,5,Female,45151,24,North,Email,1,8,6
CUST08284,24,Male,44644,43,North,Email,3,7,11
CUST08285,44,Female,39235,70,West,Social Media,11,13,5
CUST08286,36,Male,50208,72,North,SMS,5,13,7
CUST08287,24,Female,41625,89,North,SMS,11,13,6
CUST08288,28,Female,51504,43,East,SMS,3,15,4
CUST08289,15,Male,27692,51,South,Email,10,13,2
CUST08290,34,Male,46789,89,South,SMS,10,14,4
CUST08291,57,Female,33555,46,East,Phone Call,13,10,5
CUST08292,43,Male,40378,75,West,Phone Call,14,11,3
CUST08293,56,Male,52150,99,North,Social Media,6,6,5
CUST08294,43,Male,25940,1,South,Social Media,12,13,7
CUST08295,45,Male,37663,87,East,Email,5,15,4
CUST08296,54,Male,58534,67,South,Phone Call,5,5,5
CUST08297,38,Female,28802,1,West,Email,14,7,5
CUST08298,33,Female,76668,63,East,Social Media,9,17,4
CUST08299,45,Female,68066,76,West,Email,13,6,2
CUST08300,49,Female,42582,62,West,Email,13,15,1
CUST08301,30,Male,38191,61,East,SMS,1,9,4
CUST08302,27,Female,53029,40,South,Social Media,10,12,3
CUST08303,36,Male,28288,95,North,SMS,12,11,5
CUST08304,43,Female,19967,29,North,Social Media,6,10,3
CUST08305,42,Female,43109,35,East,SMS,8,12,1
CUST08306,20,Male,47989,92,North,Social Media,5,9,4
CUST08307,54,Female,51416,85,West,Social Media,7,8,6
CUST08308,28,Female,40778,11,South,Phone Call,5,13,8
CUST08309,32,Female,69109,90,East,Social Media,5,10,8
CUST08310,25,Female,27572,11,West,Email,3,7,4
CUST08311,61,Female,32926,63,West,Phone Call,5,9,3
CUST08312,37,Female,57299,69,South,SMS,9,13,1
CUST08313,26,Female,32575,56,South,Email,3,10,3
CUST08314,43,Male,31995,7,North,Email,9,9,4
CUST08315,42,Female,51850,51,South,Social Media,5,10,4
CUST08316,33,Female,34197,95,East,Social Media,0,11,4
CUST08317,43,Female,48003,39,East,Email,6,17,8
CUST08318,26,Female,39502,42,South,Phone Call,13,10,4
CUST08319,30,Female,37075,72,South,Email,1,14,2
CUST08320,14,Female,18465,53,West,Email,5,15,6
CUST08321,21,Male,52093,91,East,Social Media,8,8,6
CUST08322,53,Female,31292,21,North,Social Media,9,3,9
CUST08323,51,Female,47476,30,West,Social Media,2,11,8
CUST08324,35,Male,42318,78,West,SMS,3,10,4
CUST08325,51,Male,46902,1,North,Email,4,13,5
CUST08326,33,Female,47754,24,North,Email,7,12,8
CUST08327,32,Female,52904,6,South,SMS,12,5,4
CUST08328,35,Female,39083,6,South,Email,9,9,1
CUST08329,33,Male,68640,69,West,Email,12,7,3
CUST08330,32,Male,22288,62,East,Email,5,9,6
CUST08331,46,Female,46601,35,East,Phone Call,11,7,4
CUST08332,36,Female,62543,79,West,SMS,7,6,6
CUST08333,42,Male,57151,35,East,SMS,2,13,9
CUST08334,45,Male,35377,48,East,Email,2,10,6
CUST08335,38,Male,37876,72,North,Social Media,8,9,7
CUST08336,25,Male,34898,43,South,Email,12,11,7
CUST08337,21,Female,58988,35,South,Email,5,13,6
CUST08338,36,Male,38901,5,West,Phone Call,7,11,9
CUST08339,33,Male,53826,31,North,Phone Call,3,13,8
CUST08340,35,Female,53964,31,East,Social Media,4,9,4
CUST08341,34,Male,85525,8,West,Phone Call,11,8,5
CUST08342,60,Female,54698,6,West,Email,14,8,4
CUST08343,21,Male,37832,87,East,Email,8,8,6
CUST08344,15,Female,28097,53,South,Phone Call,6,16,5
CUST08345,38,Male,45862,80,East,Phone Call,13,6,5
CUST08346,31,Female,48213,44,West,SMS,14,9,7
CUST08347,38,Female,16839,49,South,Email,4,9,6
CUST08348,40,Male,39292,8,West,Social Media,6,13,8
CUST08349,47,Female,54460,64,North,Phone Call,10,14,7
CUST08350,19,Female,42014,4,South,Phone Call,8,11,7
CUST08351,29,Male,64529,32,West,SMS,13,10,6
CUST08352,39,Female,26624,53,West,SMS,14,8,6
CUST08353,42,Female,60153,67,North,Phone Call,12,7,5
CUST08354,56,Male,63708,63,East,Social Media,2,10,3
CUST08355,44,Male,64347,80,South,Social Media,2,8,7
CUST08356,34,Female,26512,60,West,Phone Call,3,9,4
CUST08357,26,Female,54718,98,West,SMS,10,8,4
CUST08358,29,Female,39968,77,West,Email,9,14,2
CUST08359,29,Female,28907,33,West,Email,6,7,7
CUST08360,41,Female,43791,22,East,SMS,4,14,6
CUST08361,37,Male,36425,31,East,Email,4,16,5
CUST08362,21,Female,63811,24,East,SMS,3,8,3
CUST08363,30,Male,57695,3,South,Social Media,7,12,2
CUST08364,43,Male,32713,33,East,Email,2,9,9
CUST08365,38,Male,39136,94,South,Phone Call,11,7,9
CUST08366,40,Male,44289,26,East,Phone Call,1,9,3
CUST08367,38,Female,48913,98,West,Email,3,13,4
CUST08368,51,Female,65095,51,North,Phone Call,12,13,6
CUST08369,37,Female,60361,86,South,SMS,7,15,6
CUST08370,31,Male,50770,30,North,SMS,13,11,4
CUST08371,25,Male,46090,35,North,Phone Call,13,10,7
CUST08372,37,Female,23399,25,West,Email,3,8,5
CUST08373,10,Male,69379,28,West,Email,7,9,3
CUST08374,33,Female,43293,97,South,Email,4,7,4
CUST08375,32,Male,73322,87,South,Social Media,8,8,5
CUST08376,21,Male,52941,26,South,Email,1,11,3
CUST08377,25,Male,80379,73,East,Email,7,12,6
CUST08378,43,Male,59094,8,East,SMS,6,10,5
CUST08379,37,Male,28519,97,North,Social Media,1,11,5
CUST08380,36,Male,40783,15,South,SMS,4,8,9
CUST08381,38,Male,47462,49,North,Phone Call,5,13,3
CUST08382,35,Female,36893,8,East,Phone Call,8,9,4
CUST08383,47,Female,44344,55,North,Email,10,7,4
CUST08384,36,Male,29495,85,North,Social Media,11,9,7
CUST08385,20,Male,50085,58,South,Phone Call,7,11,6
CUST08386,51,Female,53561,3,South,Email,14,7,3
CUST08387,38,Male,34938,9,North,Social Media,6,11,4
CUST08388,29,Female,79103,14,East,Phone Call,10,12,6
CUST08389,22,Female,50952,91,North,Phone Call,14,10,4
CUST08390,38,Female,37748,20,East,Social Media,0,7,6
CUST08391,33,Female,25556,4,North,Social Media,9,13,6
CUST08392,50,Female,50899,24,North,Social Media,2,5,6
CUST08393,31,Male,46092,91,South,Social Media,0,9,4
CUST08394,26,Male,61745,76,North,Phone Call,9,12,13
CUST08395,43,Female,47849,28,East,Social Media,5,13,7
CUST08396,44,Male,32094,99,North,SMS,2,8,6
CUST08397,36,Female,75060,88,North,SMS,14,7,9
CUST08398,41,Male,56534,31,East,Phone Call,13,19,4
CUST08399,34,Male,46188,67,North,Phone Call,1,14,5
CUST08400,37,Male,52469,94,North,Email,12,8,6
CUST08401,46,Male,57110,64,North,Phone Call,14,10,2
CUST08402,41,Male,28567,91,North,Social Media,9,12,8
CUST08403,33,Male,52365,17,East,Social Media,1,14,5
CUST08404,48,Male,43248,6,West,Phone Call,7,10,9
CUST08405,11,Male,57609,82,East,SMS,14,16,4
CUST08406,55,Female,38897,60,East,Email,0,14,7
CUST08407,17,Female,40929,99,West,Phone Call,8,5,5
CUST08408,28,Male,74943,91,East,Phone Call,11,11,6
CUST08409,34,Male,68463,81,North,Email,6,8,8
CUST08410,33,Male,566,11,East,SMS,0,6,8
CUST08411,45,Female,67351,38,North,Phone Call,4,10,9
CUST08412,24,Male,48895,34,South,SMS,4,13,2
CUST08413,37,Male,39377,47,North,Social Media,13,8,7
CUST08414,29,Female,34892,32,North,SMS,1,16,1
CUST08415,37,Female,35763,57,East,Social Media,0,8,3
CUST08416,34,Female,39800,46,East,Email,6,8,2
CUST08417,35,Male,33093,35,East,Phone Call,14,6,5
CUST08418,29,Female,29681,92,South,Social Media,14,8,4
CUST08419,29,Male,34394,22,West,SMS,11,7,4
CUST08420,37,Female,54850,16,North,Phone Call,8,7,1
CUST08421,44,Male,50751,76,West,Social Media,7,11,6
CUST08422,29,Male,58337,5,West,Social Media,6,7,7
CUST08423,26,Male,49004,90,South,SMS,3,4,3
CUST08424,41,Female,30399,26,North,Social Media,9,12,4
CUST08425,34,Male,57416,77,North,Email,6,7,5
CUST08426,43,Male,34929,24,South,Social Media,14,8,8
CUST08427,25,Male,59699,67,South,SMS,13,10,0
CUST08428,17,Female,32511,32,North,Phone Call,13,10,2
CUST08429,29,Male,39687,23,South,SMS,12,10,5
CUST08430,27,Male,44579,49,East,SMS,7,8,7
CUST08431,34,Male,60116,62,North,Phone Call,8,9,2
CUST08432,28,Male,52639,77,West,Social Media,8,12,8
CUST08433,42,Female,50300,79,East,Email,4,19,4
CUST08434,32,Male,78285,66,West,SMS,4,9,6
CUST08435,36,Female,22445,11,South,SMS,5,16,4
CUST08436,36,Female,34424,80,West,Email,13,11,7
CUST08437,36,Male,33782,18,East,SMS,7,7,2
CUST08438,34,Female,23440,98,South,Phone Call,13,3,5
CUST08439,40,Female,39207,10,East,Social Media,2,15,2
CUST08440,27,Female,60316,77,South,Phone Call,2,13,3
CUST08441,48,Male,41125,96,North,SMS,10,10,6
CUST08442,32,Female,45004,60,West,Phone Call,4,11,6
CUST08443,21,Female,24161,8,West,SMS,10,9,5
CUST08444,36,Male,38052,71,North,Social Media,0,6,6
CUST08445,26,Male,43074,48,North,Phone Call,4,10,7
CUST08446,41,Female,59636,81,West,Phone Call,8,12,7
CUST08447,57,Female,24876,41,North,Email,4,8,3
CUST08448,27,Female,43174,91,South,Email,6,14,5
CUST08449,38,Male,66302,8,West,SMS,9,11,3
CUST08450,17,Female,43323,93,East,Phone Call,8,8,6
CUST08451,39,Male,18266,37,North,Social Media,7,16,3
CUST08452,26,Female,69187,91,South,Social Media,14,12,4
CUST08453,28,Female,61023,37,West,Email,4,11,5
CUST08454,23,Male,63040,64,West,Email,11,8,4
CUST08455,42,Female,23843,59,South,Email,12,11,4
CUST08456,45,Male,72686,88,North,Social Media,1,8,6
CUST08457,35,Female,38400,45,West,Social Media,4,13,4
CUST08458,26,Male,42358,16,North,Social Media,9,10,2
CUST08459,50,Male,39458,26,South,SMS,7,13,7
CUST08460,27,Female,64204,31,East,Phone Call,10,12,4
CUST08461,13,Male,47303,27,South,SMS,0,10,8
CUST08462,39,Female,57226,90,North,Phone Call,9,7,5
CUST08463,23,Male,51138,43,West,Phone Call,3,11,5
CUST08464,44,Male,48574,15,North,Phone Call,0,21,5
CUST08465,31,Male,35798,58,North,Email,4,9,6
CUST08466,41,Female,77182,49,East,Phone Call,12,10,10
CUST08467,49,Male,28049,79,West,Email,1,15,7
CUST08468,22,Male,56183,87,East,Phone Call,14,16,3
CUST08469,29,Male,55649,25,East,SMS,11,4,4
CUST08470,34,Female,67315,68,South,SMS,1,5,10
CUST08471,50,Female,70821,36,South,Phone Call,6,8,3
CUST08472,28,Male,47939,80,West,SMS,3,9,1
CUST08473,29,Male,57955,47,East,SMS,13,14,5
CUST08474,39,Female,76473,59,East,Phone Call,1,12,6
CUST08475,29,Male,49022,85,North,Phone Call,10,11,5
CUST08476,36,Male,34003,52,North,Email,2,9,3
CUST08477,19,Male,44232,40,South,SMS,2,8,6
CUST08478,57,Male,30430,43,East,SMS,1,10,1
CUST08479,21,Male,55577,56,West,Phone Call,6,6,4
CUST08480,31,Male,65966,81,East,Social Media,0,10,1
CUST08481,34,Female,48184,3,South,Email,12,7,3
CUST08482,54,Male,25685,71,West,Email,8,11,5
CUST08483,21,Male,65324,12,East,Social Media,4,14,6
CUST08484,54,Female,23355,65,North,Email,3,10,3
CUST08485,42,Female,26810,43,East,Email,2,19,8
CUST08486,39,Female,47324,70,South,SMS,2,13,3
CUST08487,25,Female,53776,46,South,SMS,12,13,1
CUST08488,40,Male,56333,60,East,Phone Call,2,8,4
CUST08489,27,Female,49007,61,South,Phone Call,0,9,3
CUST08490,47,Male,76400,49,North,Email,1,11,3
CUST08491,25,Female,50977,87,North,Social Media,10,9,3
CUST08492,33,Female,65520,25,North,Phone Call,13,14,6
CUST08493,29,Female,61804,89,East,Phone Call,14,15,3
CUST08494,25,Male,30606,3,South,Social Media,6,6,9
CUST08495,42,Female,47454,68,North,Email,2,10,5
CUST08496,40,Female,81849,63,West,Email,5,8,6
CUST08497,47,Female,42434,30,South,Phone Call,3,7,3
CUST08498,17,Male,39880,97,South,Email,9,13,8
CUST08499,45,Male,52558,93,West,Email,4,6,6
CUST08500,60,Female,42972,4,South,Phone Call,7,11,5
CUST08501,30,Male,38094,78,North,Phone Call,1,7,6
CUST08502,53,Female,42750,85,South,SMS,9,11,4
CUST08503,32,Male,71480,71,North,SMS,4,10,7
CUST08504,21,Female,47950,21,North,Email,1,13,8
CUST08505,31,Male,30078,71,North,Social Media,11,6,7
CUST08506,45,Female,27323,1,East,SMS,13,7,5
CUST08507,26,Male,83102,60,South,Email,8,6,4
CUST08508,28,Male,46649,34,West,Social Media,1,5,9
CUST08509,40,Female,56518,87,East,SMS,0,10,9
CUST08510,35,Female,38429,3,East,SMS,3,16,5
CUST08511,40,Male,54814,18,East,Email,11,14,5
CUST08512,37,Female,71889,43,East,Phone Call,6,6,7
CUST08513,39,Female,40216,76,North,Phone Call,14,15,6
CUST08514,30,Female,56878,78,North,Social Media,1,13,4
CUST08515,37,Female,28913,41,West,Phone Call,10,4,4
CUST08516,25,Male,80342,92,South,Email,9,8,3
CUST08517,47,Female,54028,24,West,SMS,8,13,7
CUST08518,28,Male,43808,24,South,Social Media,11,10,2
CUST08519,46,Male,45531,3,North,Phone Call,0,9,8
CUST08520,32,Female,42349,59,South,SMS,0,8,5
CUST08521,37,Female,43116,58,South,Email,14,12,9
CUST08522,30,Male,13287,73,East,Email,7,19,2
CUST08523,24,Female,48530,24,West,SMS,4,9,4
CUST08524,17,Female,47901,66,East,Email,11,8,4
CUST08525,24,Male,57329,40,East,Email,11,13,3
CUST08526,31,Male,42152,92,East,SMS,8,10,5
CUST08527,37,Male,38434,71,East,Phone Call,7,9,6
CUST08528,45,Female,49883,9,North,Social Media,5,9,5
CUST08529,30,Female,25814,60,West,SMS,3,8,6
CUST08530,26,Male,52151,39,East,SMS,13,9,10
CUST08531,20,Male,22072,33,West,Phone Call,5,11,6
CUST08532,39,Female,66812,34,East,Social Media,1,12,8
CUST08533,48,Female,60264,62,North,Email,4,11,5
CUST08534,47,Female,36107,85,East,Phone Call,9,11,3
CUST08535,42,Male,59917,61,South,Social Media,14,6,4
CUST08536,41,Female,51672,93,North,SMS,2,14,4
CUST08537,51,Female,34864,27,West,Social Media,2,7,6
CUST08538,38,Male,19656,17,South,Phone Call,13,7,6
CUST08539,41,Female,54746,60,South,Email,0,11,3
CUST08540,31,Male,38085,42,North,Social Media,13,10,4
CUST08541,21,Female,66424,47,West,Social Media,10,12,3
CUST08542,28,Male,50210,87,North,SMS,7,10,6
CUST08543,34,Male,39506,53,East,Social Media,9,7,5
CUST08544,35,Male,76967,21,North,SMS,2,15,10
CUST08545,54,Female,58646,8,North,Phone Call,0,10,2
CUST08546,35,Female,-4826,73,East,Email,3,7,5
CUST08547,46,Female,42704,97,East,Phone Call,12,16,4
CUST08548,30,Female,29238,58,West,Social Media,0,9,5
CUST08549,31,Male,38003,68,North,Social Media,0,13,5
CUST08550,21,Female,47829,63,East,SMS,0,9,9
CUST08551,27,Female,55310,59,West,SMS,1,16,8
CUST08552,40,Male,53920,82,West,Phone Call,11,11,5
CUST08553,35,Male,66168,96,East,Phone Call,0,10,3
CUST08554,44,Male,59548,30,East,Phone Call,11,11,10
CUST08555,36,Male,58621,25,West,Email,5,15,3
CUST08556,31,Female,53022,97,South,SMS,14,13,1
CUST08557,56,Male,69301,99,East,Phone Call,6,7,4
CUST08558,34,Female,45255,56,South,SMS,0,9,6
CUST08559,46,Female,45645,34,West,Phone Call,9,4,6
CUST08560,30,Male,21416,50,North,Email,0,18,4
CUST08561,42,Male,65842,2,South,SMS,14,9,6
CUST08562,44,Male,48846,77,South,SMS,13,11,5
CUST08563,37,Male,94004,53,South,SMS,10,11,2
CUST08564,11,Male,43917,41,South,SMS,9,6,4
CUST08565,35,Female,51328,23,South,Email,14,11,3
CUST08566,47,Male,58197,61,South,Phone Call,8,13,5
CUST08567,40,Female,33471,87,North,Email,8,15,8
CUST08568,39,Male,55378,31,North,SMS,0,7,4
CUST08569,17,Female,50519,66,North,Social Media,10,16,5
CUST08570,27,Female,45444,2,South,Email,7,14,6
CUST08571,39,Female,67589,69,West,Social Media,2,15,6
CUST08572,39,Male,36443,60,East,SMS,6,12,6
CUST08573,47,Male,54123,78,South,SMS,0,7,5
CUST08574,33,Male,71819,23,North,Email,6,10,8
CUST08575,39,Female,39400,57,West,Social Media,10,10,5
CUST08576,35,Female,45546,35,West,Email,0,8,5
CUST08577,25,Male,85179,1,South,Email,2,9,6
CUST08578,12,Male,57115,48,North,Email,11,12,2
CUST08579,39,Female,42407,49,East,SMS,13,6,4
CUST08580,36,Female,62039,40,East,Phone Call,6,8,3
CUST08581,28,Male,41478,62,North,Social Media,0,14,10
CUST08582,18,Male,26526,15,North,Phone Call,13,8,4
CUST08583,41,Male,70585,30,West,Phone Call,8,7,4
CUST08584,32,Female,33454,21,South,SMS,4,6,5
CUST08585,40,Female,86775,8,South,SMS,12,8,5
CUST08586,53,Male,42660,7,South,SMS,1,8,3
CUST08587,13,Male,81998,34,East,Email,3,9,4
CUST08588,28,Male,29469,64,East,SMS,7,8,4
CUST08589,32,Male,65382,42,East,SMS,3,9,6
CUST08590,49,Male,57495,53,South,SMS,9,8,6
CUST08591,18,Female,62566,96,North,SMS,4,8,1
CUST08592,54,Male,64520,97,North,Phone Call,14,5,4
CUST08593,36,Female,42533,70,South,Phone Call,1,11,1
CUST08594,34,Female,30367,10,South,SMS,4,10,1
CUST08595,33,Female,49236,90,North,Phone Call,6,9,4
CUST08596,30,Female,53345,58,North,SMS,8,16,4
CUST08597,45,Female,42922,90,East,Social Media,7,7,4
CUST08598,24,Female,54163,83,West,Email,13,12,9
CUST08599,38,Female,54944,99,West,SMS,9,14,4
CUST08600,31,Female,36349,4,South,Phone Call,10,14,5
CUST08601,27,Male,55924,89,West,Email,5,10,8
CUST08602,60,Male,45991,8,West,Phone Call,12,12,10
CUST08603,39,Male,39500,12,West,Social Media,8,11,6
CUST08604,41,Male,61810,88,East,Social Media,6,12,6
CUST08605,46,Male,38345,88,East,Email,2,12,6
CUST08606,20,Female,43149,81,North,Social Media,10,10,6
CUST08607,52,Female,51080,25,South,SMS,14,10,6
CUST08608,9,Female,70614,97,West,Social Media,11,8,4
CUST08609,27,Female,52891,27,North,Phone Call,12,12,6
CUST08610,30,Female,57924,2,East,SMS,0,6,4
CUST08611,40,Male,45535,73,West,Phone Call,4,12,5
CUST08612,37,Male,48822,55,South,Email,8,15,0
CUST08613,33,Female,49266,58,West,Email,7,18,4
CUST08614,34,Male,54399,33,East,Email,14,11,7
CUST08615,25,Male,45560,83,West,Phone Call,5,6,5
CUST08616,20,Male,70099,49,West,Phone Call,12,9,6
CUST08617,42,Male,44402,5,West,Email,13,8,4
CUST08618,41,Male,24391,47,West,Phone Call,7,8,5
CUST08619,50,Female,91141,84,East,Email,7,9,3
CUST08620,27,Male,45089,24,North,Email,2,11,6
CUST08621,41,Male,69697,95,West,Phone Call,11,10,5
CUST08622,32,Female,71071,44,South,SMS,14,5,5
CUST08623,46,Female,64178,68,West,Email,5,12,4
CUST08624,45,Female,47029,96,South,Social Media,6,12,4
CUST08625,37,Female,54300,99,South,SMS,1,13,7
CUST08626,31,Female,30882,14,West,SMS,12,12,7
CUST08627,44,Female,79852,36,West,SMS,10,10,9
CUST08628,41,Female,37222,51,South,SMS,6,9,2
CUST08629,28,Female,46191,6,East,Email,9,11,6
CUST08630,21,Male,51484,17,North,Email,5,14,4
CUST08631,32,Female,48388,82,South,Email,1,10,5
CUST08632,50,Female,40146,72,East,Social Media,1,12,4
CUST08633,46,Male,70915,51,North,Email,5,11,5
CUST08634,23,Female,64254,52,North,Email,2,6,4
CUST08635,23,Female,54830,12,North,Social Media,5,8,7
CUST08636,47,Female,44006,81,West,Email,8,10,0
CUST08637,23,Female,65964,95,West,Phone Call,9,4,7
CUST08638,40,Male,43032,1,South,Phone Call,11,10,1
CUST08639,28,Male,73555,11,West,Email,14,10,7
CUST08640,51,Female,51668,16,East,SMS,0,13,2
CUST08641,27,Male,68446,92,North,Email,2,12,1
CUST08642,46,Male,48292,9,North,Social Media,1,12,3
CUST08643,36,Male,51072,8,North,SMS,10,10,3
CUST08644,37,Male,68381,25,West,Social Media,2,9,0
CUST08645,15,Male,82908,74,West,Phone Call,1,18,6
CUST08646,12,Male,73405,40,West,Social Media,2,12,4
CUST08647,32,Female,63157,67,East,Email,14,6,5
CUST08648,37,Female,58839,23,West,Phone Call,14,5,4
CUST08649,23,Male,42395,62,West,SMS,11,11,6
CUST08650,24,Male,54428,23,West,Email,3,14,1
CUST08651,40,Male,36304,44,East,Phone Call,12,8,9
CUST08652,40,Female,55636,56,West,SMS,6,9,3
CUST08653,33,Female,56600,68,South,Phone Call,1,10,4
